name,datetime,Temperature,Dew,Humidity,Rainfall,preciptype,windspeed,winddir,Pressure,cloudcover,visibility
kalyani,2022-11-18,23.4,15.6,63.2,0,,22.3,345.1,1012.4,7,2.9
kalyani,2022-11-19,23.1,14.6,59.8,0,,18.4,350.4,1012.3,38.1,3.5
kalyani,2022-11-20,23.5,16.2,64.9,0,,13,347.1,1011.1,45.7,3
kalyani,2022-11-21,24.1,16,62,0,,16.6,354.5,1010.7,38.6,3.5
kalyani,2022-11-22,23.2,15.1,62.5,0,,14.8,344.7,1011.4,6.7,3.5
kalyani,2022-11-23,22.6,14.8,63.7,0,,14.8,342.7,1011.7,6,3.1
kalyani,2022-11-24,22.6,13.4,58.6,0,,16.6,338.1,1011.8,5.3,2.9
kalyani,2022-11-25,22.8,14.9,62.2,0,,16.6,343.6,1012.2,3.7,3.5
kalyani,2022-11-26,23,15.3,64,0,,13,337.7,1010.6,0.2,3.3
kalyani,2022-11-27,22.7,15.7,66.3,0,,7.6,341.3,1009,5.4,3.4
kalyani,2022-11-28,23.1,15.9,65.9,0,,14.8,0.4,1010.1,0.4,3.5
kalyani,2022-11-29,24.1,16.7,64.5,0,,14.8,356.2,1011.5,17.4,3.7
kalyani,2022-11-30,25.5,17.2,61.5,0,,14.8,340.4,1012.4,19.9,3.9
kalyani,2022-12-01,24.2,16.4,63.1,0,,16.3,345.5,1012.2,1.9,3.6
kalyani,2022-12-02,22.6,14.5,62.4,0,,16.6,342.7,1012.1,0.2,3.3
kalyani,2022-12-03,21.9,13.2,59.3,0,,14.8,345.1,1012.3,0,3.3
kalyani,2022-12-04,21.6,13.4,61.9,0,,14.8,347.1,1012.7,0.4,3
kalyani,2022-12-05,21.6,14.8,66.1,0,,16.6,342.4,1013.2,0.1,3.2
kalyani,2022-12-06,21.7,14.9,66.3,0,,16.6,341.8,1012.3,0.8,3.2
kalyani,2022-12-07,21.4,14,64.3,0,,14.8,339.9,1012.2,20.6,3.2
kalyani,2022-12-08,20.8,14.5,68.4,0,,13,347.2,1012.5,46.9,2.5
kalyani,2022-12-09,21.2,15.4,71,0,,14.8,4.8,1012.1,29.3,2.9
kalyani,2022-12-10,22.6,16.2,68.5,0,,18.4,358.9,1012.1,60.6,3.2
kalyani,2022-12-11,23.3,15.8,64.8,0,,11.2,343.6,1012.4,29.3,3
kalyani,2022-12-12,22.3,15.6,68,0,,7.6,350.3,1012.1,11.7,2.5
kalyani,2022-12-13,23.5,16.2,66.9,0,,11.2,279.5,1011.9,1.7,2.7
kalyani,2022-12-14,22.5,15.4,65.8,0,,16.6,352.2,1012.6,0.6,2.6
kalyani,2022-12-15,21.5,12.4,60,0,,18.4,341.6,1012,0.5,3.2
kalyani,2022-12-16,20,10.2,55.8,0,,22.3,338.4,1011.8,7.1,3.5
kalyani,2022-12-17,19.1,10.6,59.9,0,,14.8,337.3,1012.8,1.9,3.1
kalyani,2022-12-18,20.3,15,72.4,0,,11.2,328.4,1012.3,14.8,2.5
kalyani,2022-12-19,21.6,15.9,71.7,0,,14.8,324.1,1011.2,19.2,2.4
kalyani,2022-12-20,21.2,15.4,71,0,,14.8,345.9,1011.3,4.9,2.6
kalyani,2022-12-21,21.1,15.7,73,0,,11.2,349.3,1012,6.7,2.2
kalyani,2022-12-22,21.3,15.6,71.1,0,,11.2,349.4,1011.7,14.6,2.6
kalyani,2022-12-23,21.6,14.1,65.5,0,,77.9,2.6,1012.1,12.4,3
kalyani,2022-12-24,22.1,15.1,67.3,0,,13,5.2,1012.3,0.4,2.9
kalyani,2022-12-25,23.8,18.1,72.3,0,,14.8,180.7,1012.9,1.1,2.8
kalyani,2022-12-26,25.3,20,74.3,0,,13,215.8,1014.5,5.7,2.8
kalyani,2022-12-27,24.7,21,80.6,0,,16.6,261.6,1013.6,32.7,2.6
kalyani,2022-12-28,22.9,18,75.3,0,,14.8,10.2,1015,11.3,2.2
kalyani,2022-12-29,20,11.5,60.8,0,,11.2,9.2,1016.9,16.7,3
kalyani,2022-12-30,20.2,13.7,67.7,0,,9.4,331.4,1017.3,12.4,2.8
kalyani,2022-12-31,20.8,16,75.6,0,,11.2,86.9,1016.3,1.6,2.3
kalyani,2023-01-01,21.3,17.3,78.6,0,,11.2,58.9,1017.2,25.2,1.7
kalyani,2023-01-02,20.8,15.8,74.7,0,,11.2,25.1,1018,9.8,2.5
kalyani,2023-01-03,18.1,15.3,84.6,0,,14.8,360,1018.4,25.1,1.8
kalyani,2023-01-04,17.7,14.8,83.7,0,,16.6,10,1018.4,25.7,2.1
kalyani,2023-01-05,17.5,13.9,80.2,0,,18.4,346.2,1018.9,11.7,2.3
kalyani,2023-01-06,17.7,12.9,75,0,,16.6,336,1018.4,0,2.3
kalyani,2023-01-07,16.8,13.1,79.8,0,,16.6,338.1,1016.6,3.3,2.5
kalyani,2023-01-08,18.1,13.7,77,0,,13,357,1015.6,1.3,2.2
kalyani,2023-01-09,19.7,14.5,73.7,0,,13,356.2,1016.6,0,2.7
kalyani,2023-01-10,20.3,11,59.1,0,,14.8,343.2,1015.4,0,3.3
kalyani,2023-01-11,19.4,11.3,62.3,0,,18.4,344.1,1013.9,0,3
kalyani,2023-01-12,19.7,11.4,62.7,0,,11.2,320.3,1012.4,2.1,2.3
kalyani,2023-01-13,22.3,17.6,76.1,0,,14.8,198.5,1012.4,16.8,2.3
kalyani,2023-01-14,24,20.2,80.3,0,,13,214.7,1011.9,50,2.1
kalyani,2023-01-15,22.4,18.3,78.6,0,,11.2,33.3,1012.1,44.3,1.7
kalyani,2023-01-16,20.1,14.8,72.7,0,,18.4,16.9,1014.1,17.7,2.7
kalyani,2023-01-17,19.2,14.3,74.2,0,,18.4,37.3,1014.7,29.1,2.7
kalyani,2023-01-18,19.8,14.3,71.3,0,,13,38.1,1016.7,47.3,3.4
kalyani,2023-01-19,19.5,13.6,70.2,0,,16.6,7.2,1017,46.1,2.5
kalyani,2023-01-20,19.5,12.9,68.3,0,,11.2,0.6,1016.1,5,2.7
kalyani,2023-01-21,21,14.3,67.9,0,,9.4,2.5,1014.6,7.3,2.3
kalyani,2023-01-22,22.5,16.6,72,0,,9.4,134.3,1014,3.5,2.2
kalyani,2023-01-23,23.9,18.5,72.9,0,,7.6,306.2,1013.1,6.3,2.3
kalyani,2023-01-24,24.2,20.4,80.3,0,,11.2,92.5,1013.4,16.8,2
kalyani,2023-01-25,25.1,20.2,75.9,0,,9.4,211.7,1013,9.2,2.2
kalyani,2023-01-26,25.3,18.3,68.1,0,,14.8,316.3,1012.4,6.6,2.8
kalyani,2023-01-27,25,19.1,71.3,0,,18.4,350.2,1013,6.7,3.1
kalyani,2023-01-28,24,17.4,68.5,0,,16.6,354.2,1012.8,1.1,3.1
kalyani,2023-01-29,22,13.5,61.9,0,,16.6,354.4,1013.2,1.7,3.4
kalyani,2023-01-30,22.7,16.8,70.6,0,,13,349.4,1014,2,3.1
kalyani,2023-01-31,23.9,18.4,72.4,0,,11.2,324.9,1012.4,66.4,2.6
kalyani,2023-02-01,24.3,17,64.4,0,,22.3,341.1,1012.3,61.1,3
kalyani,2023-02-02,20.8,13.6,64.8,0,,22.3,342.1,1013.7,11.7,5.2
kalyani,2023-02-03,20.9,15,70.8,0,,18.4,340.6,1013.1,9.3,2.9
kalyani,2023-02-04,22.1,14.3,64.4,0,,20.5,318.6,1011.5,15.4,3.1
kalyani,2023-02-05,23,14.4,61.5,0,,11.2,315.3,1011.3,3.3,3.1
kalyani,2023-02-06,24,13.9,59,0,,14.8,267.6,1011.1,0.4,3.4
kalyani,2023-02-07,25.3,16,63.1,0,,16.6,214.3,1010.3,13,3.2
kalyani,2023-02-08,25.7,19.4,70.5,0,,14.8,211,1010.5,19.9,3
kalyani,2023-02-09,25.1,18.8,70.2,0,,13,335.1,1011.9,5.6,2.9
kalyani,2023-02-10,24.1,14.9,60.3,0,,11.2,322.8,1012.3,0,3.1
kalyani,2023-02-11,26.2,19.2,68.4,0,,14.8,221.3,1011.1,16.2,2.7
kalyani,2023-02-12,26.9,17.4,60,0,,20.5,312.9,1011.5,13.6,3.3
kalyani,2023-02-13,24.2,8.5,39,0,,18.4,329.8,1013.3,0.9,4.2
kalyani,2023-02-14,22.2,9.2,46.6,0,,13,334,1013.1,2.2,3.8
kalyani,2023-02-15,22.4,11.3,53.2,0,,13,327.5,1011.4,0.8,3.5
kalyani,2023-02-16,23.5,13.8,57.6,0,,11.2,37,1012.6,15.4,3.3
kalyani,2023-02-17,24.7,20.1,76.7,0,,11.2,126.4,1013.6,37.5,3.1
kalyani,2023-02-18,25.4,21.1,77.7,0.467,rain,14.8,184.6,1013.5,54.4,2.9
kalyani,2023-02-19,25.7,21.6,79.3,0,,13,202.4,1012.7,45.7,2.6
kalyani,2023-02-20,27,21.4,73.8,0,,18.4,178.6,1011.4,42.1,3
kalyani,2023-02-21,28.2,22.3,72.7,0,,14.8,200,1011.5,45,3
kalyani,2023-02-22,28.3,22.6,73.6,0,,25.9,185.8,1010.2,32.6,3.2
kalyani,2023-02-23,28.7,20.6,65.8,0,,18.4,184.4,1010.9,33.7,3.5
kalyani,2023-02-24,28.5,23.2,74.7,0,,14.8,207,1012.2,38.5,3.1
kalyani,2023-02-25,28.4,22.2,71.2,0,,11.2,326.4,1014.9,42.7,2.9
kalyani,2023-02-26,27.9,20.1,65,0,,13,174,1016.1,23.4,3.1
kalyani,2023-02-27,28.2,21.4,68,0,,13,243.8,1015.6,28.1,3
kalyani,2023-02-28,29,17.7,55.7,0,,11.2,351.3,1016,8.4,3.4
kalyani,2023-03-01,28.9,21.4,66.6,0,,11.2,157.6,1016.1,10.7,3.3
kalyani,2023-03-02,29.7,19.8,59.2,0,,13,309.6,1015.7,5.4,3.4
kalyani,2023-03-03,30,15.8,46.9,0,,16.6,321.3,1015.7,0.8,3.6
kalyani,2023-03-04,30,15.9,44.3,0,,14.8,305.7,1015.3,1.6,3.8
kalyani,2023-03-05,29.8,16.7,46.9,0,,14.8,321.5,1014.5,1.3,3.9
kalyani,2023-03-06,29.9,15.6,44,0,,13,305.8,1013.6,1,3.9
kalyani,2023-03-07,29.5,14.5,43.5,0,,18.4,1.2,1014.1,23.4,4
kalyani,2023-03-08,28.4,15.4,48.1,0,,13,10.4,1014.8,44.3,3.8
kalyani,2023-03-09,27.8,17.3,54.6,0,,14.8,19.6,1013.9,42.6,3.7
kalyani,2023-03-10,27.9,19.7,62.3,0,,11.8,70.2,1013.4,76.5,3.3
kalyani,2023-03-11,26.8,18.1,60.4,0,,18.4,19.8,1013.5,68.7,3.4
kalyani,2023-03-12,27.8,18.4,59.6,0,,11.2,4,1012.5,18.5,3.6
kalyani,2023-03-13,29,19.6,58.6,0,,11.2,347.6,1011.1,3.7,3.5
kalyani,2023-03-14,28.7,19.8,60.4,0,,25.9,186.7,1008.9,35.1,3.5
kalyani,2023-03-15,28.7,20.7,63.4,0,,20.5,202.4,1008.4,52.4,4.1
kalyani,2023-03-16,28.2,22.9,74.3,0,rain,22.3,194.4,1010.7,60.5,3
kalyani,2023-03-17,24.3,21.7,85.8,19.695,rain,11.2,64.8,1011.8,80.9,2.4
kalyani,2023-03-18,25.6,22.3,83,0.267,rain,16.6,176.3,1010.6,83,2.1
kalyani,2023-03-19,23.1,20.5,85.8,9.331,rain,16.6,132,1009.1,87.1,2.5
kalyani,2023-03-20,24,20.4,80.6,3.601,rain,22.3,168.5,1007.8,62.3,3.1
kalyani,2023-03-21,24.4,20.7,80.6,13.798,rain,14.8,243.1,1008.4,54,3.5
kalyani,2023-03-22,25.9,20.9,75.2,0,,11.2,190.1,1008,43.9,3.8
kalyani,2023-03-23,27.1,22.2,76.2,0,,11.2,174.9,1007.8,41.7,3.7
kalyani,2023-03-24,27.9,22.1,73,0,,14.8,177.7,1008.9,35.9,3.6
kalyani,2023-03-25,29.6,24.1,73.8,0,,18.4,202.2,1009.7,47.4,3.9
kalyani,2023-03-26,29.2,23.3,72.1,0.666,rain,18.4,194.4,1008.1,57.8,3.7
kalyani,2023-03-27,27.8,23.7,79.5,2.733,rain,13,263.7,1007.7,68.8,3.3
kalyani,2023-03-28,29.5,23.2,70.6,0,,20.5,209.2,1008.2,36.4,3.8
kalyani,2023-03-29,30.1,24.4,72.9,0.1,rain,24.1,202.1,1009.3,59.2,3.9
kalyani,2023-03-30,29.1,23.6,73.2,3.668,rain,24.1,188.4,1007.9,56.7,3.6
kalyani,2023-03-31,26.4,21.9,76.7,0.033,rain,18.4,127.5,1008.5,82.6,3.3
kalyani,2023-04-01,24.5,21.2,82.6,24.629,rain,13.6,72.4,1008.4,77,3.1
kalyani,2023-04-02,27,19.8,67.5,0,,14.8,241.5,1006.7,37.4,4
kalyani,2023-04-03,29.6,20.1,60.4,0,,14.8,237.2,1006.4,24.9,4.1
kalyani,2023-04-04,29.9,24.3,73,0,,27.7,194.7,1006.9,46.1,4.2
kalyani,2023-04-05,30.6,21.7,61.8,0.467,rain,22.3,230.3,1006.5,19.9,4.1
kalyani,2023-04-06,31.3,18.8,51.4,0,,9.4,304.1,1009.2,30.5,3.8
kalyani,2023-04-07,31.7,21.1,56.6,0,,16.6,258.1,1010.7,25.9,3.8
kalyani,2023-04-08,31.8,20.5,53.3,0,,18.4,269.7,1012.1,31.3,4.1
kalyani,2023-04-09,32.2,19.8,50.8,0,,13,315.7,1011.4,23.6,4.2
kalyani,2023-04-10,32.6,23,58.7,0,,13,261.6,1009.4,23.6,3.7
kalyani,2023-04-11,33.2,20.5,52.7,0,,11.2,251.7,1009,19.9,3.8
kalyani,2023-04-12,32.9,18.9,50.1,0,,18.4,263.8,1007.9,2.4,4.1
kalyani,2023-04-13,33.9,17.4,39.8,0,,14.8,254.9,1007.1,1.4,4.1
kalyani,2023-04-14,34.8,19.6,43.1,0,,14.8,235,1006.6,12.4,3.8
kalyani,2023-04-15,34,25.3,62.2,0,,9.4,149.4,1006.1,30.5,3.3
kalyani,2023-04-16,34.7,23.9,58.9,0,,18.4,174.6,1005,45.4,3.8
kalyani,2023-04-17,34.3,24.9,61.8,0,,22.3,193.4,1005.6,18.9,4
kalyani,2023-04-18,33.1,27.3,73.5,0,,22.3,168.9,1006.4,23.3,3.4
kalyani,2023-04-19,34.1,25.2,66.1,0,,24.1,194.5,1003.1,38,3.4
kalyani,2023-04-20,34,24.9,64.7,0,,25.9,181.9,1000.7,39.3,3.9
kalyani,2023-04-21,33.1,21,53.1,0,,18.4,258.4,1002.1,56.2,4.4
kalyani,2023-04-22,31.5,18.8,47.9,0,rain,25.9,262.3,1003.9,47.2,4
kalyani,2023-04-23,29.2,19.5,57.4,0.733,rain,24.1,220.4,1006.8,72.8,3.8
kalyani,2023-04-24,26,21.6,77.4,7.999,rain,22.3,84.2,1010.1,52,3.6
kalyani,2023-04-25,28.5,22.3,70.6,0,,11.2,338,1009.8,47,4.1
kalyani,2023-04-26,30.9,23.1,64.9,0,,18.4,158.8,1007.7,42.4,3.7
kalyani,2023-04-27,29.3,23.8,73.9,25.669,rain,31.7,191.6,1007.7,46.2,3.5
kalyani,2023-04-28,29.2,23.4,72.3,0,,14.8,222.6,1008.3,55.8,3.6
kalyani,2023-04-29,29.6,23.5,71.3,5.332,rain,27.7,159.6,1007.3,45.1,3.8
kalyani,2023-04-30,26.4,22.5,79.7,27.668,rain,27.7,81.8,1006.6,63.6,3.3
kalyani,2023-05-01,26.2,21.8,77.7,0,rain,18.4,316.4,1008.1,74.4,3.9
kalyani,2023-05-02,29.4,21.5,64.9,0,,24.1,201.7,1008.6,54,4.2
kalyani,2023-05-03,29.2,24.5,76.2,1.333,rain,19.1,206.7,1008.9,73.2,3.7
kalyani,2023-05-04,29.3,23.9,73.5,0,rain,18.4,195,1008,67.6,3.7
kalyani,2023-05-05,29.9,24.1,72,1.334,rain,18.4,226.3,1005.5,60,4
kalyani,2023-05-06,31.7,24.6,67.3,0,,14.8,212.6,1004.2,54.5,4.1
kalyani,2023-05-07,33.1,23.1,59.5,0,,16.6,230.4,1004.1,14.3,4.2
kalyani,2023-05-08,33.7,24,59.8,0,,14.8,224.6,1003.6,27.1,5.3
kalyani,2023-05-09,33.9,24.4,60.1,0,,18.4,195.5,1003.9,45.8,3.9
kalyani,2023-05-10,33.4,25.2,64,0,,25.9,190.4,1003.9,49.8,4.2
kalyani,2023-05-11,32.9,25.3,66.6,0,,24.1,179.7,1005.7,29.2,4.3
kalyani,2023-05-12,31.6,26,73.1,0,,18.4,140,1005.7,61.9,3.8
kalyani,2023-05-13,30.5,25.4,74.7,0,,14.8,51.3,1004,83.4,4.3
kalyani,2023-05-14,30.6,22.5,64.1,0,,27.7,17.9,999.6,65.4,4.1
kalyani,2023-05-15,29.1,22.3,68.3,15.666,rain,27.7,171.5,1002.9,39.5,4.4
kalyani,2023-05-16,30.1,25,74.6,0,rain,29.5,173.8,1004.1,49.9,3.9
kalyani,2023-05-17,31.8,26,72.5,0,rain,29.5,166.8,1006.1,46.4,4
kalyani,2023-05-18,28.2,24,78.8,21.999,rain,22.3,142.3,1007.5,65.3,3.8
kalyani,2023-05-19,30.2,24.9,73.8,0.799,rain,37.1,201,1005.6,55.9,3.8
kalyani,2023-05-20,31.2,25,70.8,0,,27.7,183.9,1005,45.2,4.5
kalyani,2023-05-21,32.1,27.4,77.5,0,,33.5,175.7,1005.6,50.3,3.7
kalyani,2023-05-22,31.5,25,69.9,0,,31.7,162.4,1006.4,42.1,4.4
kalyani,2023-05-23,31,25.5,74.4,3.334,rain,30.8,154.3,1005.8,65.1,3.8
kalyani,2023-05-24,28.1,24.4,80.6,0,rain,18.4,76.1,1005.3,58.4,3.8
kalyani,2023-05-25,29.8,24.5,75.3,11.669,rain,37.1,174.6,1005.2,55.9,3.6
kalyani,2023-05-26,27.6,23.1,77.5,17.001,rain,27.7,170.8,1006.3,74,4
kalyani,2023-05-27,28.4,25.2,83.2,0.1,rain,27.7,356.6,1005.4,49,3.6
kalyani,2023-05-28,30.7,25,73,0,,14.8,96.5,1006.2,41.5,4.1
kalyani,2023-05-29,32.1,24.5,65,0,,13,63.4,1007.2,24.8,4.1
kalyani,2023-05-30,32.9,25.6,67.1,0,,20.5,198.9,1006.1,34.9,4.2
kalyani,2023-05-31,33.2,26.3,68.8,0,,16.6,185,1004.2,42.3,4.3
kalyani,2023-06-01,33.8,25.6,64,0,,18.4,197.9,1003.1,36.4,3.8
kalyani,2023-06-02,33.6,25.3,64.9,0,,25.9,207.3,1002.9,37,4.1
kalyani,2023-06-03,33.6,26.4,68.7,0,,25.9,195.6,1004,40.3,3.9
kalyani,2023-06-04,33.3,27.2,71.9,0,,25.9,182.4,1003.7,49.3,3.8
kalyani,2023-06-05,33.7,26.1,67.1,0,,24.1,176.5,1002.4,37.6,4
kalyani,2023-06-06,33.8,26.6,67.3,0,,18.4,189.8,1001.3,36.3,4
kalyani,2023-06-07,33.7,26,65.5,0,rain,14.8,182.9,1000.5,50,3.6
kalyani,2023-06-08,32.4,28.2,78.8,0,,18.4,169,1000.3,75.5,3.3
kalyani,2023-06-09,29.8,26.1,81.2,23.332,rain,27.7,157.4,999.3,87.9,3.5
kalyani,2023-06-10,28.8,24.8,79.4,0,,14.8,98,998.4,89.1,3.6
kalyani,2023-06-11,31.3,26.4,76.4,8.664,rain,37.1,116.5,998.1,77.7,3.9
kalyani,2023-06-12,30.1,25.6,77.7,5.003,rain,24.1,144.5,998.1,75.2,3.6
kalyani,2023-06-13,32.2,26.5,73.4,0,,18.4,150,997.5,58.6,3.9
kalyani,2023-06-14,33.6,26.5,68.7,0,,24.1,199.6,997.9,45.5,4.1
kalyani,2023-06-15,33.5,28.5,75.7,0,,27.7,163.9,998.8,53,4.2
kalyani,2023-06-16,33.6,28.3,75.2,17.409,rain,27.7,172.9,999.2,62.6,4
kalyani,2023-06-17,32.1,27.6,78,4.333,rain,27.7,172,1001.2,69.9,3.8
kalyani,2023-06-18,31,27.9,83.7,1.6,rain,24.1,163.8,1002.1,75.8,3.9
kalyani,2023-06-19,28.8,26.5,87.8,3.333,rain,27.7,167.3,1002.1,85.4,3.4
kalyani,2023-06-20,31.4,27.5,80.8,0.667,rain,29.5,177.7,1001.5,66.7,3.9
kalyani,2023-06-21,31.5,27.6,80.2,0.2,rain,22.3,167.7,1001.8,74,3.8
kalyani,2023-06-22,30.1,27,83.7,2,rain,18.4,153.1,1002.2,75.7,3.7
kalyani,2023-06-23,29.8,26.4,82.8,2.534,rain,16.6,73.9,1001.1,73.8,4.4
kalyani,2023-06-24,29.4,26.5,84.8,8.401,rain,16.6,108.2,999.7,83.4,3.5
kalyani,2023-06-25,28.6,26.7,89.8,11.571,rain,25.9,110.6,999.7,79.4,3.4
kalyani,2023-06-26,28.1,26.1,89.2,13.668,rain,18.4,140.6,1000.6,85.3,3.3
kalyani,2023-06-27,27.8,25.9,89.7,20.999,rain,20.5,137.5,1000.9,89.8,3.6
kalyani,2023-06-28,26.8,25.5,92.4,32.668,rain,27.7,159,1003.4,92.4,3.2
kalyani,2023-06-29,28.3,26.5,89.7,5.07,rain,16.6,154.6,1003.7,85.3,3.6
kalyani,2023-06-30,30.2,27,83.8,5.666,rain,25.9,181.6,1002.8,79,3.5
kalyani,2023-07-01,30.4,26.9,82.4,2.333,rain,31.7,176.8,1002.8,80,4
kalyani,2023-07-02,31.7,27.4,78.5,0,rain,22.3,181.3,1002.1,67.4,4.1
kalyani,2023-07-03,31,27.8,83.5,8.664,rain,22.3,179.2,1002.2,66,3.9
kalyani,2023-07-04,31.6,27.1,78.5,0,rain,20.5,148.6,1001.4,50,4.4
kalyani,2023-07-05,30.3,27.1,83.3,8.668,rain,16.6,93.8,999.9,65.4,4.2
kalyani,2023-07-06,28.8,26.7,88.8,7.668,rain,18.4,140.3,1001.4,78.8,3.5
kalyani,2023-07-07,29.4,27,86.9,16.664,rain,20.5,146.2,1003.3,77.8,3.8
kalyani,2023-07-08,30,26.7,83.1,12.668,rain,16.6,161.4,1004.1,68.1,4.2
kalyani,2023-07-09,31.2,26.8,78.2,0,rain,14.8,176.6,1003.7,56.2,4.4
kalyani,2023-07-10,31,27.3,81.3,0,rain,22.3,179.7,1003.3,73.4,4.2
kalyani,2023-07-11,30.5,26.9,81.7,0,rain,22.3,164.3,1003.3,79.8,4
kalyani,2023-07-12,30,26.4,81.6,0.467,rain,18.4,164,1003.5,69.8,4.1
kalyani,2023-07-13,30.5,26.2,78.8,0,rain,18.4,152.5,1003.3,61.7,4.3
kalyani,2023-07-14,30.5,27.1,82.2,0.2,rain,18.4,163.3,1002.9,73.5,4.1
kalyani,2023-07-15,29.2,26.1,84.2,4.332,rain,24.1,100.2,1001,78,3.7
kalyani,2023-07-16,28.9,26.4,87,20.199,rain,18.4,157.1,999.9,80.2,3.3
kalyani,2023-07-17,28.8,26.7,88.8,10.666,rain,22.3,126.5,999.7,74.9,3.5
kalyani,2023-07-18,29.5,26.8,86,7.364,rain,16.6,96.6,999.1,58.5,3.6
kalyani,2023-07-19,29.9,26.8,84.2,4.334,rain,16.6,97.7,998.4,60.5,3.8
kalyani,2023-07-20,30.4,26.7,81.4,0.667,rain,22.3,99.6,998.4,59.4,3.7
kalyani,2023-07-21,29,27,88.9,4.999,rain,18.4,94.5,1001.4,78.8,3.6
kalyani,2023-07-22,28.8,26.7,89.1,4.668,rain,18.4,99.5,1004.5,69.3,3.7
kalyani,2023-07-23,29.7,26.7,84.5,11.431,rain,16.6,123,1004.8,73.3,3.5
kalyani,2023-07-24,29.4,26.7,86.2,0.8,rain,20.5,112,1003.1,60,3.6
kalyani,2023-07-25,28.8,26.6,88.1,13.668,rain,16.6,83.1,1002.8,61,3.8
kalyani,2023-07-26,28.6,26.5,88.7,9.336,rain,14.8,96.4,1002.7,69.9,3.4
kalyani,2023-07-27,29.7,26.7,84.3,1.001,rain,22.3,143,1002,61.7,3.6
kalyani,2023-07-28,29.4,27,87.5,11.998,rain,24.1,142,999.5,71.8,3.8
kalyani,2023-07-29,29.4,27.4,89.5,2.666,rain,14.8,103.4,998.2,71.5,4.3
kalyani,2023-07-30,30.9,27.6,83,0,rain,14.8,71.8,997.5,65,4.1
kalyani,2023-07-31,30.9,27.5,83.3,24.994,rain,13,317.5,996.7,82.3,4.1
kalyani,2023-08-01,29,26.5,87.1,39.999,rain,25.9,346.1,993.1,88.8,3.2
kalyani,2023-08-02,28.3,25.8,86.6,66.397,rain,27.7,152.1,993.1,91.6,3.3
kalyani,2023-08-03,29.9,26.4,82.4,0.667,rain,27.7,175.3,998.1,72.2,4.1
kalyani,2023-08-04,30.5,26.3,78.8,0,,22.3,190.1,1001.8,76.3,4.3
kalyani,2023-08-05,29.7,25.9,80.6,1.333,rain,22.3,205.8,1003,87.9,3.6
kalyani,2023-08-06,28.3,26.1,88.2,6.671,rain,22.3,217.7,1000.7,92.1,3
kalyani,2023-08-07,27.9,26.3,91,13,rain,14.8,239.2,998.4,96,2.6
kalyani,2023-08-08,28.2,25.8,87.1,2.334,rain,16.6,249.4,1000.3,92.5,3.3
kalyani,2023-08-09,30,26.4,81.5,0.033,rain,13,254,1003.2,84.9,3.3
kalyani,2023-08-10,29.5,26.2,82.8,6.569,rain,14.8,216.8,1004.5,86.8,3
kalyani,2023-08-11,29.7,26.2,81.9,30.671,rain,18.4,219.8,1003.9,87.7,3.3
kalyani,2023-08-12,28.6,26.2,87.4,16.996,rain,25.9,228.2,1002.6,92.7,2.8
kalyani,2023-08-13,28.3,26,87.6,0.367,rain,14.8,220.9,1003.3,91.2,2.8
kalyani,2023-08-14,29.8,26.2,82.1,0,rain,14.8,221.6,1004.2,83.8,3.2
kalyani,2023-08-15,30.1,26.9,83.3,11.003,rain,20.5,198.7,1003.7,73.8,3.5
kalyani,2023-08-16,29.7,26.8,85.2,9.999,rain,16.6,268.8,1003,71.1,3.3
kalyani,2023-08-17,28.9,27,89.8,11,rain,14.8,106.7,1002.2,85.5,3
kalyani,2023-08-18,28.9,26.7,87.9,1.366,rain,20.5,86.3,1001.3,81.1,3.9
kalyani,2023-08-19,29.3,26.6,85.9,1.666,rain,20.5,138.1,1003.2,70.7,4.1
kalyani,2023-08-20,30.6,26.1,77.9,0,rain,18.4,159.9,1004.6,51,4.3
kalyani,2023-08-21,30.6,26.8,80.6,0,rain,22.3,170.3,1003.9,61.1,4
kalyani,2023-08-22,30.3,27.1,83.1,0,rain,24.1,171.6,1003.4,79.1,4
kalyani,2023-08-23,29.3,26.9,87.3,4.332,rain,14.8,163.7,1002.2,85,3.3
kalyani,2023-08-24,29,26,84.4,0.334,rain,14.8,228.3,1000.3,89.5,3.3
kalyani,2023-08-25,26.6,25.4,93.5,55.338,rain,14.8,232.4,1001,97.9,2.4
kalyani,2023-08-26,28.3,26.1,87.6,0,rain,14.8,217.4,1001.8,92.5,3.3
kalyani,2023-08-27,31,26.2,76.3,0,rain,14.8,244.5,1001.4,67.8,4.1
kalyani,2023-08-28,31.7,26.2,73.3,0,,18.4,283.4,1001.8,61,3.7
kalyani,2023-08-29,30.9,26.1,76.6,46.322,rain,11.2,348.8,1002.8,60.4,4.5
kalyani,2023-08-30,31.5,26.5,76.1,0,,13,11.5,1003.9,72.2,3.4
kalyani,2023-08-31,31.3,27.2,80,24.01,rain,13,189.8,1004.8,65,3.6
kalyani,2023-09-01,31.2,27.4,80.7,0,rain,13,177.5,1004.5,68.8,4.4
kalyani,2023-09-02,30.1,27.1,85.1,24.999,rain,22.3,194.6,1003.1,85.1,3.2
kalyani,2023-09-03,30,26.4,81.6,0,rain,13,116.9,1001.7,83.2,3.3
kalyani,2023-09-04,28,26.1,89.6,50,rain,18.4,104.8,1000.8,86.3,4
kalyani,2023-09-05,28.8,26.5,88,18.363,rain,14.8,91.3,1001.6,80.9,3.6
