name,datetime,tempmax,tempmin,temp,humidity,rainfall,pressure,
kalyani,2018-01-01,24.1,15,19,74.4,0,1011.4,
kalyani,2018-01-02,24.1,13,18.1,76.6,0,1010.9,
kalyani,2018-01-03,24,13,17.7,69.7,0,1011.8,
kalyani,2018-01-04,21,11,15.3,75.5,0,1014.1,
kalyani,2018-01-05,22.1,10,14.8,75.1,0,1012.6,
kalyani,2018-01-06,23.1,10,15.8,65.9,0,1011.8,
kalyani,2018-01-07,22.3,9,15.1,64.1,0,1013.4,
kalyani,2018-01-08,21,9,14.3,74.4,0,1015.6,
kalyani,2018-01-09,22.1,10,15.3,69.2,0,1016.4,
kalyani,2018-01-10,22.9,9,15.8,69.6,0,1016,
kalyani,2018-01-11,22,10,15.2,75,0,1014.9,
kalyani,2018-01-12,22.1,9,15.5,77.5,0,1013.9,
kalyani,2018-01-13,21,11,15.4,76.1,0,1013.7,
kalyani,2018-01-14,21,11,15.5,82.3,0,1014.4,
kalyani,2018-01-15,24,10,15.9,75.4,0,1013.8,
kalyani,2018-01-16,24,11,16.5,75,0,1013,
kalyani,2018-01-17,24.2,11,16.8,69.2,0,1013.1,
kalyani,2018-01-18,25.7,11,17.9,67.6,0,1013.5,
kalyani,2018-01-19,24.7,12,16.9,67.1,0,1014,
kalyani,2018-01-20,26,11,18.2,65.9,0,1012.9,
kalyani,2018-01-21,26.6,12,18.5,66.4,0,1012.8,
kalyani,2018-01-22,25,11,17.3,67.9,0,1012,
kalyani,2018-01-23,27,11,18.4,64,0,1011,
kalyani,2018-01-24,29,13,20.2,70.4,0,1009.2,
kalyani,2018-01-25,26.8,15.5,20.6,63.2,0,1009.8,
kalyani,2018-01-26,27,13,19.7,60.6,0,1011.2,
kalyani,2018-01-27,24.3,14,18.1,65,0,1012.3,
kalyani,2018-01-28,27,11,18.1,66.7,0,1013.1,
kalyani,2018-01-29,27,12.3,19.1,64.5,0,1013.6,
kalyani,2018-01-30,26.6,13,19.3,64.7,0,1012.1,
kalyani,2018-01-31,28,14,20.6,64.9,0,1010.9,
kalyani,2018-02-01,26,14.2,20.1,66.1,0,1011.5,
kalyani,2018-02-02,27,15,20.5,68.3,0,1011.7,
kalyani,2018-02-03,30,14,22.1,65,0,1012.7,
kalyani,2018-02-04,31,18,23.9,66.8,0,1012.4,
kalyani,2018-02-05,29,19.8,23.6,78.5,0,1014.7,
kalyani,2018-02-06,30,18,23.5,63.6,0,1013.5,
kalyani,2018-02-07,32.2,16,24,54.8,0,1011.3,
kalyani,2018-02-08,29,20.3,24,54.4,0,1011,
kalyani,2018-02-09,31,17.8,23.9,62.4,0,1011,
kalyani,2018-02-10,29,19.5,23.9,58.4,0,1014.1,
kalyani,2018-02-11,28.8,18,22.5,52.8,0,1015.9,
kalyani,2018-02-12,30,15.9,22.2,55.7,0,1017.1,
kalyani,2018-02-13,28.8,15.7,22.1,60.9,0,1017.6,
kalyani,2018-02-14,28.2,19,23.3,60.3,0,1017.1,
kalyani,2018-02-15,27.5,17,22.1,61.6,0,1017.7,
kalyani,2018-02-16,28,15.8,21.9,56.6,0,1015.5,
kalyani,2018-02-17,28.8,16,21.6,66.2,0,1011.6,
kalyani,2018-02-18,31,19,24.2,56.1,0,1011.2,
kalyani,2018-02-19,32,17.5,24,61.5,0,1011.8,
kalyani,2018-02-20,32,19,24.6,65.4,0,1011.4,
kalyani,2018-02-21,31.2,19.1,25.4,66.6,0,1009.8,
kalyani,2018-02-22,32.3,21,25.5,66,0,1009.5,
kalyani,2018-02-23,34,19,26.2,61.4,0,1010.1,
kalyani,2018-02-24,35,21,27,62.5,0,1011.9,
kalyani,2018-02-25,36,21,27.7,58.3,0,1011.2,
kalyani,2018-02-26,34,22.9,27.5,54.6,0,1010.3,
kalyani,2018-02-27,32.7,21,26.6,70.5,0,1010.9,
kalyani,2018-02-28,33,22.3,26.9,65.1,0,1010.6,
kalyani,2018-03-01,33,22.5,26.7,68.5,0,1010,
kalyani,2018-03-02,35,21,27.7,59.8,0,1008.3,
kalyani,2018-03-03,36,24,29,57.3,0,1006.2,
kalyani,2018-03-04,36,22,28.7,61.1,0,1007.2,
kalyani,2018-03-05,35,23.3,27.9,64,0,1009.3,
kalyani,2018-03-06,34,23.9,28.6,48,0,1009.8,
kalyani,2018-03-07,33,21,26.5,46.3,0,1011.3,
kalyani,2018-03-08,35,17.3,25.7,46.7,0,1011.6,
kalyani,2018-03-09,34,19,25.4,54.1,0,1010.9,
kalyani,2018-03-10,33,20.8,26.5,49.3,0,1010.7,
kalyani,2018-03-11,36,18,27.5,42.8,0,1010.9,
kalyani,2018-03-12,36,24,28.6,60.2,0,1009.9,
kalyani,2018-03-13,36,23,28.3,62.1,0,1009.1,
kalyani,2018-03-14,37,22.2,29.1,48.8,0,1008,
kalyani,2018-03-15,34.8,21,28,70.9,0,1007.5,
kalyani,2018-03-16,31,25,27.9,65.9,0.067,1007.8,
kalyani,2018-03-17,35,24.8,29,50.7,0,1008.6,
kalyani,2018-03-18,35,23,28.1,61.3,0.2,1010.2,
kalyani,2018-03-19,36.3,22,28.2,50.5,0,1011.2,
kalyani,2018-03-20,37,20,27.8,57.9,0,1009,
kalyani,2018-03-21,37,23.3,29.3,61.3,0,1008.2,
kalyani,2018-03-22,36,24,29.3,68.6,0,1006.2,
kalyani,2018-03-23,34,23.9,29.2,72.3,0,1006.9,
kalyani,2018-03-24,35,25.9,29.8,74,0,1009.9,
kalyani,2018-03-25,35,25,29.4,73.9,0,1011.8,
kalyani,2018-03-26,33.1,24,28.7,80.9,0,1010.2,
kalyani,2018-03-27,36.2,26.7,29.9,64.5,0,1008.4,
kalyani,2018-03-28,37,26,30.2,70.2,0,1007.8,
kalyani,2018-03-29,35,25.8,29.7,75.4,0,1007.4,
kalyani,2018-03-30,35,26.8,30,73.5,0,1007.2,
kalyani,2018-03-31,29.9,25.1,27.4,76.1,0,1007.9,
kalyani,2018-04-01,32.1,20,26.5,67.9,3.002,1009.5,
kalyani,2018-04-02,30,21,25.3,67.8,0,1010.1,
kalyani,2018-04-03,34,21,27.8,64,0,1008.9,
kalyani,2018-04-04,35,24.3,29.1,66.3,0,1007.2,
kalyani,2018-04-05,35.3,24.8,29.5,66.3,0,1005.9,
kalyani,2018-04-06,34,24.7,29.4,70.9,0,1007,
kalyani,2018-04-07,34,21,28.1,77.8,0.133,1009,
kalyani,2018-04-08,33,21,26.8,69,0.867,1010.6,
kalyani,2018-04-09,34,21.9,28.5,71.6,10.005,1010.6,
kalyani,2018-04-10,34,22,27.9,73,0.3,1009.2,
kalyani,2018-04-11,35,25.4,29.5,69.8,0.5,1008.6,
kalyani,2018-04-12,35,22,27.6,70.5,0.634,1008,
kalyani,2018-04-13,36,22,28.8,71.9,0,1008.1,
kalyani,2018-04-14,38.1,26.7,31.6,66.8,0.067,1006.5,
kalyani,2018-04-15,38,24,30.9,56.9,0,1007.2,
kalyani,2018-04-16,39,26.1,31.9,65.2,0,1007.3,
kalyani,2018-04-17,40,22,31.3,67.8,10.339,1007.2,
kalyani,2018-04-18,35,23,28.9,77,0,1006.6,
kalyani,2018-04-19,37,26.8,31.2,72.9,0,1004.7,
kalyani,2018-04-20,36,27.7,31.7,73.8,0,1004.8,
kalyani,2018-04-21,36,24,30.8,73.5,1.001,1004.3,
kalyani,2018-04-22,36,26,29.3,78.7,8.332,1005.8,
kalyani,2018-04-23,37,27.7,31.4,73.4,0.334,1006.7,
kalyani,2018-04-24,38.1,25,31.3,65.8,0,1006.2,
kalyani,2018-04-25,37,27,31.5,71.5,0,1005,
kalyani,2018-04-26,36,22,29.3,67.7,10.005,1006.3,
kalyani,2018-04-27,34.1,21,28.3,61.8,1.001,1008.2,
kalyani,2018-04-28,34.7,23.5,28.9,63,0.133,1007.4,
kalyani,2018-04-29,37,26.9,30.8,68.1,0,1005,
kalyani,2018-04-30,33,20.8,26.8,81.3,3.002,1005.7,
kalyani,2018-05-01,32,23.7,27.9,76,16.662,1006.6,
kalyani,2018-05-02,35,25,28.1,74.5,0,1007.2,
kalyani,2018-05-03,33,23.9,28.5,71.3,0,1008.1,
kalyani,2018-05-04,34,25.9,30,73.5,0,1006.9,
kalyani,2018-05-05,36.3,27,31.1,74.1,0,1006.1,
kalyani,2018-05-06,35,27.6,31,73.8,0,1005.9,
kalyani,2018-05-07,35,28,31.2,77,0,1003.7,
kalyani,2018-05-08,36,26,31.1,74.3,0,1002.8,
kalyani,2018-05-09,38,29,32.1,74.4,0,1004.4,
kalyani,2018-05-10,33.1,27,29.9,77.3,0,1007.2,
kalyani,2018-05-11,38,20,29.5,74.5,0.833,1005.6,
kalyani,2018-05-12,33.5,21,27.6,80,0,1006.3,
kalyani,2018-05-13,34,20,26.7,84.8,32.664,1005.5,
kalyani,2018-05-14,33.7,22.6,28,73.1,0,1007.2,
kalyani,2018-05-15,35,25,29.9,73.1,0,1005.2,
kalyani,2018-05-16,32,23,26.4,83,2.335,1004,
kalyani,2018-05-17,34,22,28.1,73.4,0,1004.2,
kalyani,2018-05-18,35,21,28.2,82.2,7.004,1002.8,
kalyani,2018-05-19,36.9,23.4,29.7,72.9,0,1002.9,
kalyani,2018-05-20,34,26.7,30,80.1,0,1003.7,
kalyani,2018-05-21,35,25,30.6,72.7,2,1003.7,
kalyani,2018-05-22,35,24,29.1,84.2,0.667,1003.8,
kalyani,2018-05-23,31,24,27.5,84.8,0,1004.1,
kalyani,2018-05-24,35,27,30.4,77.4,0,1003,
kalyani,2018-05-25,34.7,27,30.7,77.7,0,1002.8,
kalyani,2018-05-26,35,28,31.3,76.9,0,1002.9,
kalyani,2018-05-27,36,27,31.3,73.3,0,1003.2,
kalyani,2018-05-28,36,28,31.2,74.3,0,1000.9,
kalyani,2018-05-29,36,27,31.1,76.7,0,1000.4,
kalyani,2018-05-30,37,27,31.9,75.5,0,1000.7,
kalyani,2018-05-31,36,27,30,78.3,1.001,1003.2,
kalyani,2018-06-01,32,23.5,26.9,89.6,8.004,1005.3,
kalyani,2018-06-02,34.1,23,28.9,81.2,0,1004.5,
kalyani,2018-06-03,35,27,31,78.7,0,1001.5,
kalyani,2018-06-04,35.6,28,30.2,81.5,4.002,1001.4,
kalyani,2018-06-05,34,28,30,81.7,0.4,1003.5,
kalyani,2018-06-06,36,27,31.1,76.8,0.533,1003.6,
kalyani,2018-06-07,37,28,31.4,76.5,22.679,1001,
kalyani,2018-06-08,36,27,31.1,79.3,3.402,998.1,
kalyani,2018-06-09,35,27,29.6,84,11.667,995.7,
kalyani,2018-06-10,34,27,29.3,86.7,2.335,994.2,
kalyani,2018-06-11,34,26,29.3,86.2,4.266,992.8,
kalyani,2018-06-12,36,26,28.7,85.3,21.666,993.3,
kalyani,2018-06-13,36,26,31.2,74.5,0,994.8,
kalyani,2018-06-14,38,29.1,33,68.6,0,995.7,
kalyani,2018-06-15,41,28,33.8,59.4,0,997.3,
kalyani,2018-06-16,40,30,34.7,64.5,0,998.7,
kalyani,2018-06-17,35.7,29.5,31.5,75,0.033,998.8,
kalyani,2018-06-18,41,28,34.5,65.5,0,997.7,
kalyani,2018-06-19,40,28.9,32.3,72.3,0,998.7,
kalyani,2018-06-20,34,26,29.1,83.9,5.67,1001.1,
kalyani,2018-06-21,34,27,29.1,84.7,23.671,1001.5,
kalyani,2018-06-22,36,27,30.8,79,0,1001,
kalyani,2018-06-23,31,28,29.4,87.8,0.033,1000.6,
kalyani,2018-06-24,31,25,27.8,91.4,0.033,999.8,
kalyani,2018-06-25,28,25,26.6,94.6,13.674,998.8,
kalyani,2018-06-26,31.3,24,27.2,89.6,45.356,998.5,
kalyani,2018-06-27,31.3,26,28.3,86,9.67,998.7,
kalyani,2018-06-28,32,26,28.6,86,0,1002.2,
kalyani,2018-06-29,32,26,29.2,81.5,9.998,1002.3,
kalyani,2018-06-30,34,27,30.7,78.3,0,1001.6,
kalyani,2018-07-01,35,28,31.2,77.6,0,1001.3,
kalyani,2018-07-02,34.2,26,30.6,79,14.666,1000.6,
kalyani,2018-07-03,32,26,28.8,89.1,0.667,1000.1,
kalyani,2018-07-04,33,26,28.7,88.2,14.997,999.8,
kalyani,2018-07-05,31.3,26,27.8,91.6,7.337,999.5,
kalyani,2018-07-06,35.1,27,30.1,82.7,2.001,998.8,
kalyani,2018-07-07,34.8,26.5,30,81.5,1.668,997.7,
kalyani,2018-07-08,31.5,27,29.1,85.2,5.665,997,
kalyani,2018-07-09,32,27,28.6,87,4.336,998.3,
kalyani,2018-07-10,32,27,28.3,86.6,1.335,998.5,
kalyani,2018-07-11,33,27,29.5,84.8,0.033,997.3,
kalyani,2018-07-12,33,27,29.4,86.1,2.333,996.5,
kalyani,2018-07-13,33,27,29.6,84.5,8.933,997,
kalyani,2018-07-14,31,27,28.8,88.1,5.399,996.4,
kalyani,2018-07-15,32,27,28.9,88.4,3.335,995.3,
kalyani,2018-07-16,32,27,29.1,87.3,7.999,994.8,
kalyani,2018-07-17,31,27,28.5,90.6,1.001,997,
kalyani,2018-07-18,34.7,26,30.1,83.4,3.332,997.7,
kalyani,2018-07-19,36.4,28,32,77.5,0.133,997,
kalyani,2018-07-20,34.9,28,31.4,81.9,3.001,995.4,
kalyani,2018-07-21,30.2,26.4,27.7,93.3,5.871,993.8,
kalyani,2018-07-22,28.2,26,27.1,94,10.339,995.2,
kalyani,2018-07-23,30,25,27.6,92.8,17.409,998.7,
kalyani,2018-07-24,31.1,27,28.6,89.5,1.667,1000.3,
kalyani,2018-07-25,32,26.5,28.3,90.1,0.067,1000.1,
kalyani,2018-07-26,28.8,25,26.4,93.9,20.945,1000.3,
kalyani,2018-07-27,30.4,26,27.8,92.6,4.336,999.3,
kalyani,2018-07-28,31.1,26,27.8,91.3,14.998,999.5,
kalyani,2018-07-29,32,26,28.4,91.2,0.899,999,
kalyani,2018-07-30,32,26,28.7,89,0.1,998.4,
kalyani,2018-07-31,31,25,27.4,90.8,17.53,998.1,
kalyani,2018-08-01,28,24,25.9,94.1,13.007,998.7,
kalyani,2018-08-02,30,24,27,90.2,5.033,1000.5,
kalyani,2018-08-03,33,26,28.6,86.4,5.669,999.8,
kalyani,2018-08-04,34.6,26,29.5,84,19.331,999.6,
kalyani,2018-08-05,32.5,27,28.1,90.6,14.675,999,
kalyani,2018-08-06,31,27,28.3,91.5,6.098,997.8,
kalyani,2018-08-07,31.3,26,28,91,5.003,997.3,
kalyani,2018-08-08,31.3,26,28.7,87,0.667,999.9,
kalyani,2018-08-09,32.8,27,29.2,85.2,0,1002,
kalyani,2018-08-10,35,27,31.1,79.9,0,1000.9,
kalyani,2018-08-11,35,28,30.8,81.2,0.334,998.9,
kalyani,2018-08-12,35,28,30.6,82.7,0.867,997,
kalyani,2018-08-13,32,27.2,29.3,87.1,5.002,997.1,
kalyani,2018-08-14,34,27,29.8,86.1,0.334,996.2,
kalyani,2018-08-15,32,27,28.9,90.4,1.668,998.2,
kalyani,2018-08-16,32,27.8,29.3,88.3,13.002,1000.3,
kalyani,2018-08-17,35,27,30.4,80.3,0,998.7,
kalyani,2018-08-18,35,28,31.2,79.3,0,997.1,
kalyani,2018-08-19,30,27,28.9,90.2,2.668,996.6,
kalyani,2018-08-20,31,27,28.5,90.1,2.335,998.5,
kalyani,2018-08-21,34.1,26.4,29.2,87.1,0.133,999.8,
kalyani,2018-08-22,34.1,26.1,29.3,86.2,10.273,999.4,
kalyani,2018-08-23,34,27,30.2,81.7,0,1000,
kalyani,2018-08-24,32.9,27.9,29.6,87.2,1.001,999.5,
kalyani,2018-08-25,33,27,29.7,87.8,5.67,998.6,
kalyani,2018-08-26,34.1,27,29.9,86.6,1.001,997.3,
kalyani,2018-08-27,32,27,29,89.1,1.001,998.2,
kalyani,2018-08-28,33,27,29,90,0.167,1000.6,
kalyani,2018-08-29,32,27,28.8,88.4,2.669,1002.1,
kalyani,2018-08-30,33.3,27,29.8,85.8,0.167,1000.4,
kalyani,2018-08-31,31,26,28.5,91.4,6.667,1000.7,
kalyani,2018-09-01,33,27,29.3,86,2.335,1002.1,
kalyani,2018-09-02,29.5,26,27.4,91.9,28.996,1002.1,
kalyani,2018-09-03,33,26,29.3,85.7,0,1002.1,
kalyani,2018-09-04,34,26,28.9,87.8,23.68,1001.8,
kalyani,2018-09-05,34,26.9,28.8,89.7,0,999.3,
kalyani,2018-09-06,29.2,26,27.4,91,5.269,998.3,
kalyani,2018-09-07,32.1,26,28.5,87.1,9.338,1002.6,
kalyani,2018-09-08,33,26,29.8,83,1.001,1004.9,
kalyani,2018-09-09,34,26.9,30,80.2,0,1006.2,
kalyani,2018-09-10,34,27,30,81.1,0,1008.2,
kalyani,2018-09-11,34,27,28.9,87.4,5.336,1007.6,
kalyani,2018-09-12,34,27,30,84.2,13.33,1005,
kalyani,2018-09-13,35,28,30.8,79.5,5.8,1004.2,
kalyani,2018-09-14,35,26,30.2,81.5,1.668,1005.4,
kalyani,2018-09-15,34,27,29.5,85.6,3,1006.1,
kalyani,2018-09-16,34,26,29.6,81,0.5,1004.6,
kalyani,2018-09-17,36,27.8,31.4,78.3,1.7,1003.2,
kalyani,2018-09-18,36,28,31.9,74,1.4,1003.2,
kalyani,2018-09-19,35.5,27.1,31.2,78.1,9.001,1002.7,
kalyani,2018-09-20,31.1,25.8,27.6,90.3,14.004,1003.9,
kalyani,2018-09-21,27,25,25.8,92.7,8.667,1007.7,
kalyani,2018-09-22,33,25,28.1,86.4,0.1,1010.9,
kalyani,2018-09-23,35,25,30.1,79.6,1.999,1010.9,
kalyani,2018-09-24,35.3,27,30.7,81.7,0,1008.7,
kalyani,2018-09-25,35,27,29.8,84.4,0.8,1006.9,
kalyani,2018-09-26,34,26,29.5,83.7,2.334,1006.8,
kalyani,2018-09-27,33.1,26,29.1,87,0.033,1007.6,
kalyani,2018-09-28,35,27,30.1,85.1,0.033,1007.9,
kalyani,2018-09-29,36,27,30.3,84.5,2.666,1007.9,
kalyani,2018-09-30,36,27.9,30.9,75.1,1.333,1007.7,
kalyani,2018-10-01,37,27,30.8,68.5,0,1008,
kalyani,2018-10-02,37,27.8,31.6,67.4,0,1008.8,
kalyani,2018-10-03,37,28.4,31.6,66.6,0,1008.5,
kalyani,2018-10-04,38,27,31.1,69.7,0,1009.4,
kalyani,2018-10-05,35,26,30,75.9,0,1009.8,
kalyani,2018-10-06,35,26,30,72,0,1009.6,
kalyani,2018-10-07,34.3,25,29.7,72,0,1009.5,
kalyani,2018-10-08,35.2,25,29.5,67.7,0,1008.7,
kalyani,2018-10-09,34,25,28.7,77.4,0,1008.3,
kalyani,2018-10-10,29.5,24,26,87.2,6.337,1008.2,
kalyani,2018-10-11,29.1,24,26.3,90.4,3.999,1008.3,
kalyani,2018-10-12,27.1,24,25.7,93.6,4.001,1009.5,
kalyani,2018-10-13,28.2,23,24.5,91.9,29,1008.7,
kalyani,2018-10-14,32,23,26.7,81,0,1010.7,
kalyani,2018-10-15,34,23.9,28.4,74.9,0,1012,
kalyani,2018-10-16,34,23,28.1,68.1,0,1011.7,
kalyani,2018-10-17,33,20,26.9,74.3,0,1010.8,
kalyani,2018-10-18,35,23,28.7,75.6,0,1009.6,
kalyani,2018-10-19,35,24,29.1,76,0,1010.5,
kalyani,2018-10-20,35,24,28.9,74.5,0,1011.7,
kalyani,2018-10-21,34,24,28.3,72.2,0,1012.1,
kalyani,2018-10-22,34,23,28.1,70.3,0,1011.2,
kalyani,2018-10-23,35,23,28.6,70.7,0,1011.2,
kalyani,2018-10-24,32.1,23.8,27.3,76.3,0,1011.6,
kalyani,2018-10-25,33,20,25.9,64.4,0,1013.5,
kalyani,2018-10-26,32,20.1,25.4,63.3,0,1014.1,
kalyani,2018-10-27,31,19.4,25.5,69.9,0,1013.8,
kalyani,2018-10-28,30,22.7,25.7,76,0,1013.6,
kalyani,2018-10-29,26.1,22,23.7,87.7,0.367,1013.1,
kalyani,2018-10-30,26.2,22,24,89.6,0.033,1012.3,
kalyani,2018-10-31,30.8,22,26.1,79.2,0.967,1012.2,
kalyani,2018-11-01,32,22.2,26.9,78.3,0,1012.2,
kalyani,2018-11-02,32,23,27,78.9,0,1012.1,
kalyani,2018-11-03,33,24.9,28.1,72.9,0,1012.7,
kalyani,2018-11-04,33,25,28.5,73.2,0,1012.2,
kalyani,2018-11-05,34,25,28.4,77.1,0,1011.1,
kalyani,2018-11-06,33,24,27.9,73,0,1011.5,
kalyani,2018-11-07,27,22.9,24.6,83.9,2.001,1013.5,
kalyani,2018-11-08,30,20,24.8,72.3,0,1012.7,
kalyani,2018-11-09,30,17.6,23.3,69.4,0,1011.5,
kalyani,2018-11-10,30,18,23.5,70.9,0,1012,
kalyani,2018-11-11,30,19.5,24,71.9,0,1012.7,
kalyani,2018-11-12,30,19,24.3,70.3,0,1011.5,
kalyani,2018-11-13,30,18,24.2,72.6,0,1010.1,
kalyani,2018-11-14,30,19,24.6,74.8,0,1010.7,
kalyani,2018-11-15,34,21.3,26.4,67.3,0,1012,
kalyani,2018-11-16,33,21.7,26.5,62.7,0,1011.5,
kalyani,2018-11-17,30,21.9,25.6,68.3,0,1011.4,
kalyani,2018-11-18,30,20,24,65.1,0,1013.2,
kalyani,2018-11-19,30,19,23.9,64.4,0,1014.5,
kalyani,2018-11-20,30,18,23.9,73.3,0,1014.3,
kalyani,2018-11-21,30,18,23.1,70.6,0,1014.6,
kalyani,2018-11-22,28.1,16.4,22,68.9,0,1014.9,
kalyani,2018-11-23,29,17.8,22.4,64.6,0,1015.1,
kalyani,2018-11-24,28,16,21.3,69.8,0,1014.6,
kalyani,2018-11-25,28,17,21.7,75.2,0,1014.5,
kalyani,2018-11-26,33.9,18,22.6,71.2,0,1013.4,
kalyani,2018-11-27,27.5,18,22.6,71.9,0,1015.1,
kalyani,2018-11-28,29.1,18.8,23,69.7,0,1015.6,
kalyani,2018-11-29,29,16,22.5,69.7,0,1016,
kalyani,2018-11-30,28,18.8,23.2,66.4,0,1015.7,
kalyani,2018-12-01,28,19,23.1,65.8,0,1013.9,
kalyani,2018-12-02,27,16,21,72.7,0,1012.8,
kalyani,2018-12-03,28,15,20.8,69.5,0,1014.2,
kalyani,2018-12-04,27,15,20.2,65.7,0,1014.8,
kalyani,2018-12-05,27,14.9,20.3,68.3,0,1013,
kalyani,2018-12-06,27,16,20.4,70.4,0,1012.3,
kalyani,2018-12-07,26.1,14,19.7,71.4,0,1012.7,
kalyani,2018-12-08,25.2,13,18.9,68.9,0,1014.2,
kalyani,2018-12-09,26,13.8,19.2,66.3,0,1013.4,
kalyani,2018-12-10,26.2,13,19.2,69.3,0,1013.3,
kalyani,2018-12-11,26,14,19.9,69.9,0,1013.1,
kalyani,2018-12-12,28.1,14,20.8,70.8,0,1014.1,
kalyani,2018-12-13,28,16,21.8,63.4,0,1015.5,
kalyani,2018-12-14,28,18,22.2,61.2,0,1016.2,
kalyani,2018-12-15,26,15,20.6,61.3,0,1017.1,
kalyani,2018-12-16,24.1,18,20.8,60.7,0.033,1017.3,
kalyani,2018-12-17,19.6,16,18,87.4,0.133,1016.2,
kalyani,2018-12-18,18,15,16.2,92.1,2.535,1014.9,
kalyani,2018-12-19,23,13,17.4,79.6,0,1016.3,
kalyani,2018-12-20,23,12,17.5,78.5,0,1015.9,
kalyani,2018-12-21,23.1,13,17.6,73,0,1014.8,
kalyani,2018-12-22,24,12,17.6,70.4,0,1015.8,
kalyani,2018-12-23,24,12,17.8,70.9,0,1015.2,
kalyani,2018-12-24,24,12,17.8,71.4,0,1014.3,
kalyani,2018-12-25,24.1,13,18,64.8,0,1014,
kalyani,2018-12-26,23.3,11.4,16.6,65.3,0,1013.6,
kalyani,2018-12-27,23.1,10,16.2,63.7,0,1013.2,
kalyani,2018-12-28,22.3,11,16.1,60,0,1014.2,
kalyani,2018-12-29,22,10,15.5,63.9,0,1017,
kalyani,2018-12-30,23.9,10,16.2,65.3,0,1017.8,
kalyani,2018-12-31,24,11.3,16.7,65.2,0,1017.8,
kalyani,2019-01-01,24.2,10.6,16.8,67.3,0,1018.1,
kalyani,2019-01-02,26,12,18.2,64.8,0,1017.7,
kalyani,2019-01-03,25.1,11,17.6,66.5,0,1018.3,
kalyani,2019-01-04,24.1,11,17.1,65.1,0,1019,
kalyani,2019-01-05,25,10,17.1,67.1,0,1017.4,
kalyani,2019-01-06,26,12,18.4,64.2,0,1015.5,
kalyani,2019-01-07,27,11.3,18.9,66.2,0,1013.7,
kalyani,2019-01-08,25,13.1,18.7,67.2,0,1013.2,
kalyani,2019-01-09,24.1,13,18.3,68.2,0,1014.8,
kalyani,2019-01-10,24.2,12,18,67.6,0,1015.4,
kalyani,2019-01-11,24.2,11,17,65.9,0,1015.9,
kalyani,2019-01-12,25.1,12,17.8,69.2,0,1015.9,
kalyani,2019-01-13,26,11,18.5,67.8,0,1015.7,
kalyani,2019-01-14,26,13,19.1,68.8,0,1014.4,
kalyani,2019-01-15,24,13.5,18.5,64.4,0,1015.8,
kalyani,2019-01-16,24,10,16.7,59.5,0,1016.4,
kalyani,2019-01-17,25,10,17.1,64.2,0,1014.2,
kalyani,2019-01-18,25.8,12,18.4,67.7,0,1014.2,
kalyani,2019-01-19,25,12.3,17.9,66.1,0,1015.4,
kalyani,2019-01-20,25,11,17.8,69.8,0,1015.4,
kalyani,2019-01-21,27,12,18.5,69.1,0,1015.3,
kalyani,2019-01-22,28,12,19.7,68.3,0,1015.2,
kalyani,2019-01-23,29,13.3,20.6,66.5,0,1015,
kalyani,2019-01-24,30,15,21.2,67.5,0,1015.5,
kalyani,2019-01-25,29,14,21,68,0,1016,
kalyani,2019-01-26,29,16,21.6,67.5,0,1016.2,
kalyani,2019-01-27,26,18,21.9,66.4,0,1016.7,
kalyani,2019-01-28,22.9,17,20.1,73.8,0,1016.7,
kalyani,2019-01-29,23.5,14.4,18.8,60.1,0,1016.4,
kalyani,2019-01-30,23.3,11,17.2,53.8,0,1018.2,
kalyani,2019-01-31,25.2,11,18.1,63.3,0,1017,
kalyani,2019-02-01,28,12,19.5,63.5,0,1015.2,
kalyani,2019-02-02,28,12,20,63,0,1014.2,
kalyani,2019-02-03,28,12,21,56.6,0,1016.4,
kalyani,2019-02-04,29,15,21,56.4,0,1017.5,
kalyani,2019-02-05,27.2,14,20.1,57.6,0,1016,
kalyani,2019-02-06,29,13,20.3,61.3,0,1013.3,
kalyani,2019-02-07,29.1,15,22.1,63.5,0,1013.8,
kalyani,2019-02-08,30,17,23.4,66.6,0,1014,
kalyani,2019-02-09,26,18,21.6,73.8,0.267,1014.4,
kalyani,2019-02-10,25,15,19.5,62.1,0,1018,
kalyani,2019-02-11,25.5,13,19.3,58.8,0,1017.9,
kalyani,2019-02-12,27,14,20.3,57.1,0,1018.3,
kalyani,2019-02-13,28,15,21.1,56.2,0,1017.6,
kalyani,2019-02-14,30,15,22.3,58.6,0,1015.1,
kalyani,2019-02-15,31,16,23.3,62.2,0,1014.4,
kalyani,2019-02-16,28,19,22.2,68.4,0,1013.9,
kalyani,2019-02-17,29,18,22.8,65.6,0,1010.9,
kalyani,2019-02-18,27,14,21,60.3,0,1011,
kalyani,2019-02-19,32,15,23.5,64.1,0,1012.5,
kalyani,2019-02-20,33,21,25.7,62.7,0,1015.2,
kalyani,2019-02-21,33,20,25.6,56.5,0,1015.6,
kalyani,2019-02-22,35,20,26.9,69.9,0,1011.9,
kalyani,2019-02-23,34,23.8,28.1,60.8,0,1009.6,
kalyani,2019-02-24,32,20,25.8,55.2,0,1010,
kalyani,2019-02-25,25,16,20.4,83.5,7.003,1010.7,
kalyani,2019-02-26,24.2,19,20.3,91.7,11.674,1010.4,
kalyani,2019-02-27,27,17,21.2,86.5,15.343,1009.4,
kalyani,2019-02-28,23,19,20.7,88.7,14.007,1011,
